,SW,PHIF,VSH
13898,1.0,0.006,0.644
4733,0.7654,0.2041,0.4378
13457,0.32299999999999995,0.172,0.11599999999999999
9724,0.2423,0.2147,0.2299
19700,0.11199999999999999,0.23600000000000002,0.07200000000000001
7864,0.2746,0.2481,0.2189
26242,0.489,0.20800000000000002,0.038
10524,0.3909,0.2445,0.3201
27337,0.643,0.221,0.249
10111,0.3927,0.0555,0.2096
8387,0.2833,0.2537,0.3294
7847,0.2762,0.2662,0.2234
5839,0.7221,0.2576,0.2199
24445,1.0,0.043,0.29600000000000004
20917,0.114,0.19,0.262
15891,0.38799999999999996,0.18,0.48100000000000004
1053,1.0,0.0614,0.1541
26623,0.275,0.138,0.239
3087,0.7978,0.1905,0.2995
20480,0.306,0.078,0.099
2913,1.0,0.0476,0.3769
23668,1.0,0.061,0.494
11944,0.7646,0.1182,0.6319
5186,1.0,0.0972,0.5677
26315,0.44,0.133,0.04
22135,0.45299999999999996,0.204,0.111
6657,0.2634,0.2527,0.2426
8030,0.0983,0.2412,0.0245
7280,0.3298,0.1744,0.0774
11601,0.2351,0.1944,0.1119
4485,0.9241,0.1106,0.2784
21083,0.127,0.252,0.198
13914,1.0,0.11,0.742
15728,0.521,0.26,0.168
9823,0.23199999999999998,0.2212,0.2641
26137,0.804,0.048,0.27399999999999997
26397,0.49,0.187,0.054000000000000006
13643,0.31,0.243,0.16
2187,1.0,0.1072,0.3895
21337,0.6579999999999999,0.102,0.44
6555,0.6914,0.0872,0.3304
10523,0.3915,0.2457,0.3251
21088,0.122,0.26,0.18899999999999997
16118,0.21899999999999997,0.162,0.268
13863,1.0,0.098,0.634
6452,0.6947,0.1782,0.3411
25808,0.17,0.251,0.155
21847,0.42100000000000004,0.18100000000000002,0.07400000000000001
810,1.0,0.02,0.3034
6782,0.3857,0.228,0.1481
703,0.5867,0.1108,0.3603
7117,0.8027,0.0377,0.1716
6581,0.7712,0.081,0.4799
3297,1.0,0.0902,0.3272
26365,0.391,0.125,0.032
6937,0.2099,0.2233,0.2228
11847,1.0,0.02,0.3281
3449,0.8029999999999999,0.1763,0.1798
25850,0.157,0.212,0.322
13477,0.259,0.184,0.096
10597,0.4397,0.2108,0.2766
23511,0.243,0.204,0.2
10522,0.3873,0.248,0.3221
8746,0.5211,0.2169,0.3492
7509,0.2925,0.1886,0.2928
20456,0.31,0.184,0.17
15984,0.7959999999999999,0.095,0.47
7331,0.1913,0.2594,0.204
6382,0.9068,0.1689,0.3049
13986,1.0,0.062,0.757
14000,1.0,0.059000000000000004,0.74
25821,0.168,0.254,0.161
26442,0.379,0.2,0.151
26602,0.248,0.205,0.172
1201,1.0,0.1808,0.4021
13985,1.0,0.061,0.763
13837,1.0,0.021,0.621
4148,0.3553,0.2077,0.0267
3731,1.0,0.1059,0.3661
11689,0.2416,0.2104,0.0991
25803,0.16899999999999998,0.25,0.158
3068,1.0,0.0289,0.3018
26838,0.441,0.235,0.385
6679,0.2887,0.2608,0.2762
12569,1.0,0.139,0.523
11781,0.2519,0.2019,0.083
19154,1.0,0.061,0.309
6834,0.5694,0.1925,0.2039
14592,1.0,0.065,0.711
36,0.882,0.1022,0.7535
5018,1.0,0.0221,0.4333
2260,0.2772,0.237,0.0922
21778,0.536,0.217,0.042
21968,0.46299999999999997,0.204,0.10400000000000001
12983,0.6920000000000001,0.131,0.259
3285,1.0,0.0582,0.3232
7144,0.4204,0.0914,0.2124
3786,1.0,0.1053,0.3354
11721,0.2897,0.1868,0.1195
21378,0.31,0.142,0.41200000000000003
6219,0.9477,0.1567,0.3862
16443,0.33399999999999996,0.2,0.396
27462,0.7490000000000001,0.18899999999999997,0.21600000000000003
25175,1.0,0.065,0.607
14125,1.0,0.046,0.674
7025,0.2036,0.2598,0.2244
26460,0.215,0.18600000000000003,0.16899999999999998
22459,0.132,0.255,0.165
1006,1.0,0.02,0.1982
3640,0.9429,0.1014,0.3838
3662,1.0,0.0656,0.3454
24630,0.787,0.111,0.325
24429,1.0,0.02,0.257
10445,0.28600000000000003,0.2208,0.221
10719,0.1381,0.2104,0.2693
16784,0.59,0.12,0.38
343,0.9636,0.1132,0.4649
1635,1.0,0.1033,0.3332
15477,0.40700000000000003,0.10300000000000001,0.43700000000000006
8148,0.13699999999999998,0.22899999999999998,0.1196
2476,0.1258,0.2398,0.0285
21018,1.0,0.05,0.536
13555,0.302,0.252,0.19699999999999998
26439,0.37200000000000005,0.20600000000000002,0.147
21100,0.115,0.272,0.155
16687,0.257,0.079,0.37
25363,0.214,0.191,0.16399999999999998
4682,0.4431,0.11599999999999999,0.5067
24708,1.0,0.08199999999999999,0.256
8821,0.3848,0.2256,0.3995
2617,0.366,0.2017,0.1566
8495,0.4067,0.2164,0.3296
16232,0.254,0.171,0.244
26156,0.127,0.21100000000000002,0.044000000000000004
25778,0.149,0.251,0.192
26520,0.36200000000000004,0.172,0.17300000000000001
3028,1.0,0.0768,0.254
22477,0.128,0.255,0.16
16179,0.25,0.17800000000000002,0.24100000000000002
10611,0.4362,0.2294,0.2377
27085,0.43200000000000005,0.198,0.035
266,1.0,0.2066,0.0648
10448,0.2736,0.2221,0.2348
16810,0.242,0.174,0.26
786,1.0,0.0209,0.3192
3243,1.0,0.052000000000000005,0.308
19634,0.11,0.244,0.091
10291,0.3386,0.2496,0.3311
22969,1.0,0.026000000000000002,0.258
21756,0.515,0.221,0.046
20836,0.769,0.054000000000000006,0.41200000000000003
22708,0.14300000000000002,0.247,0.154
7010,0.2044,0.2523,0.2176
19642,0.111,0.247,0.083
11740,0.2923,0.1832,0.1076
7241,0.4142,0.1734,0.21899999999999997
12782,0.47700000000000004,0.24,0.27699999999999997
7863,0.2651,0.2501,0.2238
806,1.0,0.02,0.2733
17160,0.1,0.239,0.099
27095,0.419,0.201,0.052000000000000005
10155,0.2909,0.2569,0.2937
11145,0.1968,0.2386,0.1371
24629,0.78,0.11800000000000001,0.33399999999999996
23554,0.121,0.21,0.16699999999999998
7553,0.1983,0.2616,0.2807
22345,0.11699999999999999,0.263,0.16
101,0.3009,0.1378,0.1413
6668,0.2612,0.2594,0.2521
10120,0.2143,0.1227,0.2362
6983,0.1966,0.2459,0.2276
26862,0.527,0.17600000000000002,0.223
27797,0.7809999999999999,0.077,0.307
1752,1.0,0.0482,0.4641
9593,0.2717,0.2046,0.2541
10646,0.4691,0.2208,0.3495
11900,1.0,0.039,0.5864
7267,0.3893,0.155,0.149
3008,1.0,0.081,0.2265
25927,1.0,0.022000000000000002,0.52
9904,0.331,0.193,0.325
21005,0.29,0.153,0.272
6714,0.3466,0.21600000000000003,0.1393
16112,0.20199999999999999,0.17,0.245
15837,0.34299999999999997,0.165,0.34700000000000003
21446,0.897,0.077,0.581
14103,1.0,0.061,0.792
13612,0.341,0.195,0.152
10761,0.6601,0.2397,0.3493
27001,0.359,0.20199999999999999,0.05
2624,0.8209,0.0998,0.2257
4483,0.9177,0.1122,0.2651
11198,0.16,0.2165,0.1111
22557,0.122,0.256,0.171
11096,0.2123,0.2461,0.1384
27121,0.433,0.193,0.05
22029,0.451,0.209,0.10400000000000001
27499,0.937,0.16,0.19
23839,0.24600000000000002,0.138,0.221
7991,0.1095,0.2387,0.0185
19507,0.11599999999999999,0.23,0.087
6420,1.0,0.0234,0.2119
11491,0.2273,0.1482,0.1461
23555,0.14800000000000002,0.205,0.163
16171,0.258,0.18100000000000002,0.253
1615,0.9758,0.1428,0.3067
788,1.0,0.0297,0.35100000000000003
14463,0.691,0.121,0.27
13569,0.34,0.218,0.207
1744,1.0,0.062,0.3561
2972,1.0,0.0322,0.2762
16831,0.264,0.182,0.263
8407,0.2398,0.22899999999999998,0.3797
8218,0.3181,0.2428,0.2725
13834,1.0,0.027000000000000003,0.617
3923,1.0,0.0824,0.3473
21836,0.342,0.21100000000000002,0.066
13150,0.449,0.23399999999999999,0.263
5993,1.0,0.049,0.5833
26107,1.0,0.08199999999999999,0.541
824,1.0,0.02,0.2834
916,1.0,0.0503,0.245
10598,0.43799999999999994,0.2121,0.2761
6493,1.0,0.0395,0.5971
25304,0.16899999999999998,0.205,0.155
690,1.0,0.0544,0.3921
50,0.9713,0.1945,0.1242
19819,0.521,0.135,0.449
13783,0.857,0.083,0.361
3608,0.9493,0.1047,0.2988
8716,0.5342,0.2188,0.3425
15916,0.353,0.19,0.43799999999999994
6497,1.0,0.0449,0.5961
11210,0.1624,0.2252,0.0994
13882,1.0,0.063,0.765
27326,0.634,0.21100000000000002,0.264
22318,0.12300000000000001,0.262,0.152
8346,0.2445,0.2272,0.2643
4647,0.8253,0.1715,0.5743
23909,0.23399999999999999,0.204,0.23199999999999998
15026,1.0,0.063,0.303
13915,1.0,0.111,0.7020000000000001
11307,0.2482,0.2085,0.1503
24449,1.0,0.02,0.27399999999999997
16336,0.22899999999999998,0.254,0.317
8086,0.4243,0.2253,0.0628
3645,0.9812,0.087,0.3796
26418,0.315,0.19,0.146
3714,1.0,0.065,0.395
12960,0.13,0.245,0.068
398,1.0,0.0243,0.2571
4468,0.8133,0.2297,0.08
13711,0.516,0.254,0.273
20667,0.114,0.22399999999999998,0.168
9706,0.2627,0.2264,0.2639
14737,1.0,0.063,0.767
5987,0.6799,0.1522,0.3869
10885,1.0,0.062,0.1947
3345,1.0,0.0889,0.3222
514,0.98,0.2101,0.4713
1711,1.0,0.1473,0.3741
27258,1.0,0.02,0.225
26270,0.684,0.122,0.046
25868,0.498,0.163,0.314
24904,1.0,0.02,0.324
1242,1.0,0.1128,0.2154
26552,0.37799999999999995,0.203,0.21899999999999997
7417,0.4107,0.1034,0.2313
11837,0.2165,0.1647,0.1716
26202,0.501,0.213,0.045
21701,0.48700000000000004,0.187,0.051
3769,0.9399,0.1424,0.2814
25378,0.215,0.204,0.12300000000000001
19013,0.94,0.079,0.385
16080,0.278,0.16899999999999998,0.314
1480,0.9533,0.1159,0.1925
15894,0.387,0.18100000000000002,0.47200000000000003
22397,0.11800000000000001,0.272,0.155
8087,0.4537,0.2277,0.0635
14154,1.0,0.037000000000000005,0.753
10726,0.2967,0.2205,0.2971
24342,1.0,0.073,0.373
866,0.7767,0.0954,0.3896
7868,0.2762,0.2499,0.225
8750,0.5137,0.2201,0.3472
2472,0.1097,0.2361,0.0256
2080,1.0,0.0672,0.257
9763,0.2624,0.2158,0.2308
5623,1.0,0.0639,0.3168
6483,0.67,0.1302,0.4211
10231,0.3051,0.1554,0.3235
3527,1.0,0.1055,0.3304
6666,0.2594,0.2556,0.2393
15825,0.35,0.166,0.318
5147,1.0,0.0854,0.5985
572,0.5789,0.0745,0.2215
3494,1.0,0.0613,0.2894
21691,0.42700000000000005,0.19899999999999998,0.05
14527,1.0,0.063,0.19399999999999998
27823,0.9840000000000001,0.10300000000000001,0.139
22446,0.125,0.258,0.17
6546,0.6537,0.1235,0.3913
25622,0.255,0.107,0.155
1602,1.0,0.1351,0.3134
14767,1.0,0.079,0.502
22140,0.434,0.21,0.106
14509,0.858,0.069,0.183
3236,1.0,0.0918,0.3606
10344,0.1802,0.1947,0.0656
11969,1.0,0.0533,0.531
9525,0.1808,0.2236,0.1564
15111,0.124,0.23399999999999999,0.10400000000000001
26858,0.5579999999999999,0.185,0.249
24718,1.0,0.076,0.24100000000000002
24973,1.0,0.054000000000000006,0.441
1369,0.8765,0.0903,0.221
7630,0.2787,0.2247,0.1175
6800,0.4445,0.2478,0.1408
24200,1.0,0.023,0.51
3681,1.0,0.0811,0.3745
11454,0.5138,0.0755,0.1702
7583,0.3967,0.2161,0.363
1550,0.9912,0.1144,0.2324
25937,1.0,0.02,0.301
1671,1.0,0.1571,0.3744
12746,0.598,0.165,0.409
6381,0.9254,0.1647,0.3189
8490,0.3933,0.2054,0.3429
25373,0.217,0.192,0.162
13681,0.435,0.22399999999999998,0.204
24968,1.0,0.07200000000000001,0.387
23637,1.0,0.02,0.49
20664,0.12,0.23,0.166
4152,0.4087,0.2198,0.0499
7357,0.2303,0.2069,0.2101
10894,1.0,0.0644,0.2191
6087,0.7489,0.1207,0.4642
11519,0.2615,0.16699999999999998,0.1685
6981,0.1966,0.2433,0.2134
14440,0.7759999999999999,0.10300000000000001,0.271
16322,0.228,0.252,0.335
432,1.0,0.0693,0.292
1607,1.0,0.1185,0.3025
2911,1.0,0.0514,0.4464
27688,0.925,0.24100000000000002,0.344
21104,0.11599999999999999,0.268,0.163
22955,0.273,0.168,0.24
21747,0.493,0.217,0.04
3415,1.0,0.0799,0.40399999999999997
23550,0.10800000000000001,0.223,0.14400000000000002
772,1.0,0.02,0.4199
335,1.0,0.1343,0.4077
3597,1.0,0.0888,0.2627
21167,0.163,0.245,0.19699999999999998
8756,0.4976,0.2321,0.3516
15901,0.364,0.191,0.414
17004,0.41600000000000004,0.218,0.235
5057,1.0,0.0993,0.4553
3118,0.8415,0.1553,0.1265
21844,0.40700000000000003,0.184,0.073
14380,1.0,0.037000000000000005,0.384
14156,1.0,0.038,0.7659999999999999
26651,0.462,0.075,0.171
25303,0.16899999999999998,0.205,0.151
26724,0.34,0.22,0.23199999999999998
16658,0.23800000000000002,0.131,0.38299999999999995
5630,1.0,0.0619,0.2675
26741,0.314,0.223,0.222
8795,0.493,0.2212,0.3724
13375,0.285,0.228,0.213
21655,0.324,0.221,0.044000000000000004
2916,1.0,0.0333,0.2587
26745,0.331,0.218,0.22899999999999998
9469,0.1551,0.2342,0.1634
27088,0.426,0.19699999999999998,0.04
11508,0.3114,0.1361,0.1319
8388,0.2936,0.2565,0.3437
1282,1.0,0.1164,0.2663
16110,0.204,0.16899999999999998,0.254
8478,0.4258,0.2032,0.3317
26126,1.0,0.046,0.48
2690,0.1932,0.1864,0.0504
11421,0.2639,0.1665,0.10300000000000001
24299,1.0,0.075,0.51
20398,0.133,0.263,0.147
24184,1.0,0.08800000000000001,0.531
6728,0.3392,0.2299,0.1478
22158,0.368,0.19899999999999998,0.081
3831,0.9514,0.1126,0.386
11010,0.2345,0.22899999999999998,0.1299
16269,0.47,0.127,0.446
8644,0.4293,0.2466,0.3407
7302,0.2446,0.2429,0.2292
10987,0.2442,0.1943,0.113
13764,0.878,0.105,0.18600000000000003
4553,0.8541,0.2238,0.0503
5144,1.0,0.0858,0.5564
27434,0.73,0.192,0.145
19060,0.183,0.128,0.377
837,1.0,0.0201,0.2889
13743,0.649,0.109,0.226
27806,1.0,0.049,0.284
22150,0.381,0.21100000000000002,0.098
21184,0.722,0.098,0.503
7849,0.2764,0.2647,0.2195
15794,0.379,0.231,0.271
9889,0.3114,0.1857,0.3305
26494,0.193,0.185,0.085
23625,1.0,0.02,0.504
16431,0.331,0.198,0.38
3310,1.0,0.08,0.2329
5674,0.7064,0.2511,0.1907
19506,0.115,0.231,0.094
1066,1.0,0.0496,0.5396
24751,1.0,0.062,0.41700000000000004
189,0.7942,0.1461,0.2437
8674,0.4224,0.2436,0.3534
14327,1.0,0.059000000000000004,0.55
7607,0.2713,0.2209,0.1186
21631,0.35600000000000004,0.20199999999999999,0.084
10091,0.1373,0.2079,0.2861
27263,0.614,0.113,0.223
6824,0.7091,0.2131,0.1606
23651,1.0,0.023,0.526
9541,0.1768,0.2273,0.1717
11079,0.2022,0.2493,0.1218
191,0.8252,0.1238,0.2625
22973,1.0,0.03,0.262
3490,1.0,0.0856,0.3239
24514,1.0,0.13,0.292
1622,1.0,0.1208,0.2257
16911,0.26899999999999996,0.185,0.335
20848,0.242,0.213,0.337
22693,0.158,0.217,0.163
14935,1.0,0.036000000000000004,0.397
538,1.0,0.0306,0.2919
2662,0.6946,0.1801,0.2131
963,1.0,0.02,0.3001
21479,0.777,0.039,0.47100000000000003
10924,0.7259,0.114,0.2192
186,0.7367,0.1854,0.2052
20874,0.215,0.23,0.26
24390,1.0,0.02,0.262
24726,1.0,0.02,0.233
1434,1.0,0.1283,0.4859
1890,1.0,0.0387,0.4696
3406,1.0,0.0849,0.361
15870,0.763,0.087,0.522
11469,0.1837,0.14400000000000002,0.1477
21858,0.447,0.174,0.075
8384,0.2689,0.2447,0.3252
26683,0.397,0.155,0.203
3288,1.0,0.0697,0.3346
4457,0.8220000000000001,0.2371,0.0926
8550,0.475,0.1876,0.3892
11760,0.2989,0.1659,0.0973
12837,0.138,0.19,0.016
939,0.9815,0.1454,0.3266
6772,0.3605,0.2608,0.3245
3606,0.9687,0.1061,0.2963
24727,1.0,0.02,0.233
13072,0.39399999999999996,0.23399999999999999,0.267
6085,0.7785,0.1129,0.4685
5832,0.7361,0.2531,0.2158
16068,0.341,0.154,0.369
378,0.836,0.1312,0.4796
16131,0.285,0.109,0.33799999999999997
5002,1.0,0.0217,0.39899999999999997
3642,0.9209999999999999,0.099,0.4024
3593,0.9463,0.1064,0.2897
5570,1.0,0.0462,0.4211
2564,1.0,0.0967,0.1748
15803,0.31,0.21600000000000003,0.313
22956,0.294,0.165,0.24600000000000002
2462,0.0986,0.2298,0.0171
8281,0.2335,0.2302,0.1918
1056,1.0,0.0909,0.1669
16791,0.405,0.185,0.391
22273,0.3,0.19399999999999998,0.139
22547,0.124,0.253,0.18
21175,0.728,0.09,0.486
25887,0.813,0.06,0.307
12854,0.149,0.214,0.032
8794,0.4957,0.2233,0.3804
7614,0.271,0.2211,0.1126
5995,1.0,0.0837,0.5146
26007,0.188,0.215,0.165
1535,0.9159999999999999,0.1437,0.2199
5641,0.6979,0.1132,0.4199
26384,0.469,0.153,0.042
3970,0.9065,0.1529,0.2315
15135,0.11199999999999999,0.245,0.109
7145,0.4275,0.0903,0.2165
318,0.8495,0.19899999999999998,0.2707
26965,0.503,0.183,0.036000000000000004
19078,0.239,0.139,0.311
14738,1.0,0.069,0.737
7525,0.1964,0.2132,0.3607
23641,1.0,0.02,0.493
11064,0.2048,0.245,0.1189
5017,1.0,0.026000000000000002,0.415
27429,0.843,0.19,0.11699999999999999
21405,0.7190000000000001,0.106,0.48700000000000004
17020,0.35,0.242,0.146
12915,0.304,0.222,0.17600000000000002
18967,1.0,0.057,0.289
8804,0.4631,0.2268,0.3863
19765,1.0,0.066,0.467
26982,0.5,0.17800000000000002,0.045
16722,0.6809999999999999,0.092,0.37
11014,0.2476,0.2116,0.1292
20808,0.121,0.27899999999999997,0.156
3566,1.0,0.0683,0.4236
3035,1.0,0.0466,0.3619
25316,0.182,0.207,0.172
3579,1.0,0.1144,0.2985
2970,1.0,0.032,0.2135
25345,0.201,0.18899999999999997,0.157
1273,1.0,0.1432,0.3082
7781,0.9313,0.086,0.5631
26014,0.184,0.22699999999999998,0.163
665,1.0,0.03,0.1703
12713,0.48700000000000004,0.141,0.151
3519,1.0,0.0838,0.3575
13527,0.168,0.18100000000000002,0.094
25498,0.18100000000000002,0.217,0.115
24946,1.0,0.03,0.265
9517,0.1832,0.2241,0.1675
25673,0.151,0.242,0.125
26847,0.537,0.221,0.33299999999999996
20657,0.12,0.247,0.16699999999999998
3133,0.9465,0.1406,0.24100000000000002
19335,1.0,0.02,0.289
2829,0.3325,0.1958,0.1473
12920,0.27399999999999997,0.2,0.14
14758,1.0,0.076,0.5
26228,0.485,0.215,0.047
23090,0.17800000000000002,0.21,0.24600000000000002
1427,0.6627,0.1508,0.5983
22375,0.121,0.268,0.16399999999999998
9834,0.4276,0.1064,0.2344
11150,0.1904,0.2395,0.1391
16301,0.248,0.214,0.335
24909,1.0,0.02,0.28
9812,0.2252,0.2319,0.2491
1660,1.0,0.149,0.3297
27480,0.708,0.156,0.139
3545,1.0,0.0821,0.332
15887,0.47100000000000003,0.13699999999999998,0.436
6638,0.2763,0.2685,0.2583
11048,0.2043,0.2469,0.1225
10905,1.0,0.0713,0.214
22247,0.302,0.214,0.107
596,1.0,0.0803,0.2139
8541,0.7133,0.1337,0.5104
8692,0.4675,0.23399999999999999,0.3648
8360,0.2137,0.2483,0.284
58,1.0,0.1855,0.1745
1137,1.0,0.1069,0.2734
4743,0.5066,0.18600000000000003,0.4276
16093,0.261,0.155,0.27399999999999997
7972,0.1088,0.2269,0.0196
6830,0.6725,0.2002,0.1499
8099,0.6955,0.218,0.0963
6699,0.4555,0.2285,0.2283
14182,1.0,0.047,0.731
20406,0.149,0.257,0.147
10117,0.3005,0.0727,0.2245
11578,0.2065,0.2105,0.0623
22900,0.354,0.21100000000000002,0.272
13434,0.307,0.233,0.182
27178,0.36200000000000004,0.177,0.06
480,0.9242,0.1778,0.3042
25966,0.18100000000000002,0.21600000000000003,0.129
13806,0.986,0.111,0.48100000000000004
26784,0.47100000000000003,0.213,0.248
6562,0.6865,0.0829,0.3789
2172,1.0,0.1193,0.6059
13585,0.303,0.24100000000000002,0.18899999999999997
23765,0.145,0.184,0.408
10393,0.2733,0.2302,0.2802
13367,0.266,0.217,0.154
11378,0.1919,0.1815,0.0839
33,1.0,0.0422,0.9626
3111,0.9459,0.1789,0.2192
26036,0.221,0.243,0.193
10595,0.4419,0.2091,0.2796
16845,0.222,0.19,0.264
6625,0.3393,0.2455,0.2471
13385,0.305,0.26,0.215
11349,0.2879,0.1627,0.1626
8380,0.264,0.2427,0.3122
8757,0.4967,0.2333,0.3649
7272,0.3866,0.1707,0.1199
21736,0.486,0.21600000000000003,0.045
26153,0.14,0.213,0.067
4856,0.9359,0.0918,0.5562
3867,0.9301,0.1182,0.2676
583,1.0,0.02,0.2246
22990,0.39399999999999996,0.077,0.25
15470,0.265,0.171,0.426
7128,0.6071,0.0538,0.1968
634,0.976,0.156,0.2525
14823,0.8240000000000001,0.12,0.29100000000000004
15767,0.499,0.254,0.15
26815,0.6759999999999999,0.085,0.198
24553,0.764,0.14800000000000002,0.305
21165,0.14800000000000002,0.248,0.185
23474,0.175,0.244,0.21100000000000002
10775,0.7648,0.1384,0.2945
11986,1.0,0.0587,0.5695
7730,0.2528,0.2598,0.2121
11241,0.2167,0.2262,0.0923
25984,0.187,0.213,0.139
7832,0.2692,0.261,0.2058
12743,0.413,0.22399999999999998,0.322
25052,1.0,0.048,0.627
14659,1.0,0.052000000000000005,0.708
27008,0.133,0.19899999999999998,0.066
21123,0.12,0.263,0.185
2249,1.0,0.02,0.4737
14199,1.0,0.05,0.723
26590,0.273,0.16,0.17800000000000002
11937,0.7496,0.1208,0.6475
10143,0.2854,0.2565,0.2971
10118,0.2655,0.0878,0.2257
2241,1.0,0.02,0.3435
23138,0.10800000000000001,0.257,0.146
21074,0.142,0.243,0.20199999999999999
20656,0.11800000000000001,0.251,0.157
1203,1.0,0.16899999999999998,0.3292
22757,0.13,0.252,0.17600000000000002
22445,0.124,0.261,0.18100000000000002
13404,0.366,0.23,0.213
25001,1.0,0.08900000000000001,0.45799999999999996
1387,1.0,0.0489,0.1988
5396,0.3926,0.2152,0.3594
10390,0.2428,0.231,0.2588
24739,1.0,0.045,0.28800000000000003
13335,0.319,0.183,0.248
20428,0.10400000000000001,0.261,0.201
8753,0.5096,0.2248,0.3674
7412,0.2627,0.1996,0.2871
21229,0.655,0.087,0.435
3006,1.0,0.0715,0.2704
7936,0.1916,0.1938,0.0546
24427,1.0,0.02,0.254
23266,1.0,0.045,0.5489999999999999
2514,0.2881,0.2084,0.1118
26898,0.415,0.21,0.051
16161,0.25,0.183,0.23399999999999999
4010,0.7805,0.1324,0.3142
16794,0.366,0.182,0.4
7797,1.0,0.0897,0.4958
16276,0.345,0.184,0.40299999999999997
19615,0.115,0.22899999999999998,0.084
10031,0.3082,0.2191,0.2461
11295,0.2418,0.2303,0.1276
4554,0.8371,0.2241,0.0481
6367,0.9005,0.1903,0.41200000000000003
10349,0.1223,0.205,0.0222
15614,0.265,0.182,0.35600000000000004
26686,0.428,0.174,0.203
11833,0.2451,0.17800000000000002,0.10099999999999999
5679,0.703,0.2554,0.1985
26114,0.92,0.085,0.56
275,0.5579999999999999,0.1685,0.1948
24362,1.0,0.096,0.342
26017,0.18100000000000002,0.231,0.153
19010,0.937,0.085,0.375
27441,0.795,0.184,0.20600000000000002
13465,0.27399999999999997,0.187,0.111
19305,1.0,0.026000000000000002,0.289
14320,1.0,0.062,0.595
13624,0.307,0.233,0.165
9638,0.2849,0.2121,0.2046
19866,1.0,0.02,0.49
2178,1.0,0.1128,0.5665
19039,0.374,0.126,0.433
20902,0.185,0.19899999999999998,0.23399999999999999
27679,0.873,0.225,0.315
27046,0.28300000000000003,0.175,0.051
2926,1.0,0.0366,0.2537
22989,0.442,0.066,0.231
2112,1.0,0.0729,0.8017
2779,0.4144,0.2134,0.2362
10318,0.3776,0.225,0.518
25174,1.0,0.061,0.579
8028,0.0964,0.2407,0.0338
6480,1.0,0.0712,0.3795
23315,0.109,0.218,0.149
14698,1.0,0.084,0.7490000000000001
5613,0.7664,0.1071,0.3364
17180,0.10099999999999999,0.244,0.096
9978,0.3543,0.1927,0.2904
25785,0.149,0.25,0.162
7759,0.4694,0.1099,0.3018
2459,0.0977,0.2376,0.019
12645,1.0,0.018000000000000002,0.5489999999999999
4565,0.6795,0.2314,0.064
26262,0.306,0.218,0.04
6223,0.8275,0.1502,0.4215
3214,1.0,0.0881,0.2317
541,1.0,0.02,0.2626
14297,1.0,0.07200000000000001,0.8109999999999999
969,1.0,0.02,0.2609
27179,0.365,0.17,0.057999999999999996
16908,0.25,0.196,0.294
22293,0.14,0.266,0.172
10694,0.4068,0.1963,0.2514
5156,0.9029,0.1009,0.6585
26250,0.486,0.196,0.039
21355,0.263,0.196,0.314
263,1.0,0.2229,0.0469
20804,0.12300000000000001,0.276,0.17300000000000001
22857,0.19,0.23,0.278
3146,0.8869,0.1416,0.1715
